gene	P_normalized_baseline	B_normalized_baseline	P_normalized_TRP_12.5min	B_normalized_TRP_12.5min	B_by_P_baseline	pauseRelease_kelong30_baseline	pauseRelease_kelong45_baseline	pauseRelease_kelong60_baseline	B_by_P_TRP_12.5min	pauseRelease_kelong30_TRP_12.5min	pauseRelease_kelong45_TRP_12.5min	pauseRelease_kelong60_TRP_12.5min	pauseRelease_FC	initiationRate_FC_bound1	initiationRate_FC_bound2	initiationRate_baseline_kelong45_termination_point01	initiationRate_baseline_kelong45_termination_point1	initiationRate_baseline_kelong45_termination_1	initiationRate_TRP_12.5min_kelong45_termination_point01	initiationRate_TRP_12.5min_kelong45_termination_point1	initiationRate_TRP_12.5min_kelong45_termination_1
Eapp	0.24211948852153015	0.0001627413616183636	0.06099299173301924	0.00013350167736964235	0.0006721530869411697	0.020164592608235093	0.030246888912352637	0.040329185216470186	0.0021888035588418222	0.06566410676525467	0.098496160147882	0.13132821353050933	3.2564063177967633	0.25191277292656067	0.8203303452917535	0.009744556158041665	0.03153531012497938	0.24944284979435652	0.006617505398964098	0.01210687465493583	0.06700056721465314
Snx6	0.4239951231502674	0.0002999178780481941	0.288227304815217	0.00021262812125245623	0.0007073616220389892	0.021220848661169675	0.03183127299175451	0.04244169732233935	0.0007377098480963574	0.022131295442890723	0.03319694316433608	0.044262590885781446	1.0429034105213237	0.679789198219308	0.7089544732584725	0.01773625574367141	0.05589581682719548	0.4374914276624361	0.012450538504512701	0.038390995937882234	0.29779557027157755
Cfl2	0.11494111569086632	0.0003844443658223644	0.024569060390496097	0.00030657113416868165	0.0033447071007760704	0.10034121302328211	0.15051181953492315	0.20068242604656422	0.012477934821116346	0.3743380446334904	0.5615070669502356	0.7486760892669808	3.7306509793401936	0.21375345317314032	0.7974395294177241	0.01844940761891506	0.02879410803109303	0.1322411121528727	0.014041391641495635	0.016252607076640283	0.03836476142808677
Baz1a	0.05236063789631524	0.00012543305213236168	0.00804646735429575	9.320638980913422e-05	0.002395560046093112	0.07186680138279336	0.10780020207419004	0.14373360276558672	0.011583516803728076	0.3475055041118423	0.5212582561677634	0.6950110082236846	4.83541075191143	0.153673974908965	0.7430767905637767	0.006168093724919429	0.0108805511355878	0.05800512524227151	0.004274752214953997	0.004998934276840615	0.01224075489570679
2700097O09Rik	0.1753367760184703	0.0001790301862345208	0.07475206402610597	0.00013699792664901374	0.0010210646636713647	0.030631939910140942	0.04594790986521141	0.061263879820281884	0.001832697577436382	0.05498092732309146	0.0824713909846372	0.10996185464618292	1.794888847535562	0.4263341993822873	0.7652224997942702	0.00980972614073814	0.025590035982400467	0.18339313439902374	0.006912427339466678	0.013640113101816216	0.0809169707253116
Prorp	0.13724709414771918	0.00010695267571507758	0.012069701031443664	8.174382586372381e-05	0.0007792709665675275	0.023378128997025825	0.03506719349553874	0.04675625799405165	0.006772647114519819	0.20317941343559456	0.30476912015339186	0.4063588268711891	8.691004034644651	0.08794139581893831	0.7642990258746751	0.006185341348655683	0.01853757982195041	0.14205996455489767	0.003799169174182008	0.004885442267011938	0.015748173195311237
Psma6	0.7322759160611749	0.00042041401100347654	0.23337665692246662	0.00031707042499244025	0.0005741196750875455	0.017223590252626365	0.02583538537893955	0.03444718050525273	0.0013586209913778082	0.04075862974133425	0.06113794461200137	0.0815172594826685	2.3664421379926353	0.318700440371946	0.7541861514929823	0.026241389655768194	0.09214622210127393	0.7511945465563313	0.016601935693884476	0.03760583481690648	0.24764482604712643
Brms1l	0.7998318193068165	0.0001552781491182324	0.0933936893983944	0.00012604761885390435	0.00019413849933202959	0.005824154979960887	0.00873623246994133	0.011648309959921775	0.0013496374291009788	0.040489122873029366	0.060733684309544046	0.08097824574605873	6.951930883079157	0.11676665912008242	0.8117537436508776	0.014985834903388623	0.08697069864100211	0.806819336017137	0.00660607974240964	0.015011511788265137	0.0990658322468201
Pax9	0.13995335319350444	1.815501492246523e-05	0.00804646735429575	1.1981250344023707e-05	0.0001297219002488884	0.0038916570074666516	0.005837485511199977	0.007783314014933303	0.001489007513045747	0.044670225391372415	0.06700533808705862	0.08934045078274483	11.478458997200102	0.05749392330150476	0.65994164120449	0.00221650920344598	0.01481231099086138	0.14077032886501537	0.0006196209390240243	0.001343803000910642	0.008585623619776817
Prps1l3	0.3730630949814355	0.00043939143904461167	0.04066199418347544	0.0003182355322549337	0.0011777939039145024	0.03533381711743507	0.053000725676152605	0.07066763423487014	0.007826363134552336	0.23479089403657008	0.3521863410548551	0.46958178807314016	6.644934320461945	0.10899495214207366	0.7242642982459725	0.023503245706821878	0.05707892425515107	0.392835709738443	0.01472721889330677	0.01838679836981956	0.05498259313494746
Mipol1	0.3730630949814355	0.00043879202047832614	0.04066199418347544	0.00031796282132849976	0.001176187155419813	0.03528561466259439	0.05292842199389159	0.07057122932518878	0.007819656357575205	0.23458969072725616	0.3518845360908842	0.4691793814545123	6.648309600680989	0.10899495214207366	0.7246321867519132	0.023476271871339032	0.05705195041966823	0.39280873590296017	0.014714946901617244	0.018374526378130033	0.054970321143257936
Sec23a	1.1275770590893308	0.00020380532651323568	0.5800487132881853	0.0001949330108025226	0.0001807462513274576	0.005422387539823728	0.008133581309735592	0.010844775079647456	0.00033606317251784706	0.010081895175535411	0.015122842763303118	0.020163790351070823	1.859309225224274	0.5144204634285946	0.9564667132969322	0.020447010283988917	0.12192894560202869	1.1367482987824264	0.01457247261899537	0.06677685681493205	0.5888206987742988
Gemin2	1.8168538427201435	0.00014916537515230344	0.6749169521093161	0.0001486373498138969	8.210092173896451e-05	0.002463027652168935	0.003694541478253403	0.00492605530433787	0.0002202305770352352	0.006606917311057056	0.009910375966585585	0.013213834622114113	2.682437326775046	0.3714756444573709	0.9964601346802674	0.02488098030905509	0.18839782615386802	1.823566284601997	0.013437850262718522	0.07418037595255697	0.6816056328509414
Trappc6b	0.12748095243197052	0.000312235868659381	0.05082749387385951	0.00023316580193906091	0.0024492746775327387	0.07347824032598216	0.11021736048897324	0.14695648065196432	0.004587395210114377	0.1376218563034313	0.20643278445514696	0.2752437126068626	1.8729606981996239	0.3987065746232427	0.7467617443831291	0.01532542361399185	0.026798709332869198	0.14153156652164267	0.011000736025996336	0.015575210474643691	0.06131995496111725
Pnn	1.3164965122017098	0.000796016364872012	0.13553022842654516	0.0005671664575262919	0.0006046475303916708	0.018139425911750124	0.027209138867625188	0.03627885182350025	0.004184796735834364	0.1255439020750309	0.1883158531125464	0.2510878041500618	6.921051563914584	0.10294765475670292	0.7125060269552174	0.04898570154125764	0.16747038763941155	1.3523172486209503	0.02687779287294859	0.03907551343133765	0.1610527190152283
Togaram1	0.5728905872654486	0.0002495283968677051	0.16667120857982515	0.00016984244115590406	0.00043556030141595994	0.013066809042478799	0.0196002135637182	0.026133618084957597	0.0010190268769459368	0.030570806308378103	0.04585620946256715	0.06114161261675621	2.3395770313161908	0.2909302618766856	0.680653758401498	0.016957683731701215	0.06851783658559159	0.5841193651244954	0.009309621937813935	0.0243100307099982	0.17431411843184083
Mis18bp1	0.559578496224096	0.000311985787760306	0.06501622541016716	0.0002565894654111961	0.000557537128151837	0.01672611384455511	0.025089170766832664	0.03345222768911022	0.003946545093820087	0.11839635281460262	0.1775945292219039	0.23679270562920524	7.07853323939586	0.11618785541060166	0.8224395965380639	0.01963514541145473	0.06999721007162338	0.5736178566733097	0.012196688197605497	0.01804814848452054	0.076562751353671
Rpl10l	0.1265060031179732	9.203663110134311e-05	0.0203309975495438	5.6843375146949026e-05	0.0007275277760179834	0.021825833280539504	0.03273874992080925	0.04365166656107901	0.0027958970044843923	0.08387691013453177	0.12581536520179765	0.16775382026906355	3.8430106679738394	0.16071172156616256	0.6176168604472041	0.0054067084307401715	0.01679224871135776	0.13064765151753363	0.002761261857108144	0.004591051636567086	0.022888949431156505
Dnaaf2	0.06565671831466056	0.0002725785538246169	0.014188732451919813	0.00019494323683460886	0.004151571397740001	0.12454714193220004	0.18682071289830005	0.24909428386440008	0.013739298946907126	0.4121789684072138	0.6182684526108206	0.8243579368144276	3.3094213324589368	0.21610480718698355	0.7151818589515287	0.012922602105254366	0.018831706753573818	0.07792275323676832	0.008914332982076598	0.01019131890274938	0.02296117810947721
Klhdc2	0.07685162312292843	0.00019727185515381525	0.0101654987747719	0.0001289617984877948	0.002566918526083281	0.07700755578249843	0.11551133367374765	0.15401511156499686	0.012686224389485358	0.38058673168456075	0.5708800975268411	0.7611734633691215	4.942199863601657	0.13227435364002166	0.6537262925177124	0.009645749713150971	0.016562395794214528	0.0857288566048501	0.005904935919698485	0.006819830809427956	0.015968779706722665
Vcpkmt	2.1245973704429897	0.00046475886059793223	0.7994511601924642	0.00034459467462919527	0.00021875149949047878	0.006562544984714364	0.009843817477071545	0.013125089969428728	0.0004310390575282118	0.012931171725846355	0.019396757588769534	0.02586234345169271	1.9704507559134374	0.37628360616194045	0.7414483161996297	0.04216012243133685	0.23337388577120594	2.145511519169897	0.023501271960238428	0.09545187637756021	0.814957920550778
Dmac2l	0.6809909656458439	0.00015348788220185094	0.10546338951422629	9.91931645627724e-05	0.00022538901387081516	0.006761670416124455	0.010142505624186683	0.01352334083224891	0.0009405459564656976	0.02821637869397093	0.04232456804095639	0.05643275738794186	4.172989358766105	0.15486753104603382	0.6462605590734786	0.01371686435554173	0.07500605126366769	0.6878979203449272	0.0055183263004670215	0.015010031356747389	0.10992708191955106
Sav1	0.22221749921496664	0.00023091689897373368	0.06903945817170291	0.00018363095051332666	0.001039148130950531	0.031174443928515927	0.04676166589277389	0.062348887857031854	0.0026597970983003915	0.07979391294901174	0.11969086942351762	0.15958782589802348	2.5595937856014985	0.3106841649087059	0.7952252577851147	0.012613435445967682	0.03261301037531468	0.23260875966878466	0.00895378735481673	0.015167338590269992	0.07730285094480262
Tmx1	1.378723806800305	0.00023148182431652732	0.18912123754984533	0.00016464285092992835	0.0001678957186165824	0.005036871558497472	0.007555307337746208	0.010073743116994945	0.0008705677535899934	0.026117032607699802	0.0391755489115497	0.052234065215399604	5.185169465685296	0.13717122792617287	0.7112560626133497	0.02420392016224678	0.14828906277427423	1.3891404888945487	0.00930014066734523	0.026321052046831314	0.1965301658416921
Frmd6	2.2098380145457943	9.440644672985578e-05	0.6018541009439505	8.604003597108948e-05	4.272098050103455e-05	0.0012816294150310365	0.0019224441225465547	0.002563258830062073	0.00014295829476968573	0.004288748843090572	0.006433123264635858	0.008577497686181145	3.3463252269274064	0.27235213485439763	0.9113788194708058	0.026346670248301455	0.22523209155742294	2.214086304648638	0.009890342628138532	0.06405721171309409	0.6057259025626496
Timm9	0.5024939197175518	0.00028307076595926884	0.07306269184885075	0.0001942539765093513	0.0005633317237318631	0.016899951711955893	0.02534992756793384	0.03379990342391179	0.0026587300795215202	0.07976190238564561	0.1196428535784684	0.15952380477129122	4.7196526797894895	0.14540015109022367	0.6862382127347708	0.017763123665342617	0.06298757643992228	0.5152321041857189	0.009472055861409315	0.016047698127805883	0.08180412079177156
Daam1	0.3862755344585233	0.0001306559148006838	0.06713525683064331	9.688405854413654e-05	0.00033824537964547975	0.010147361389364392	0.015221042084046588	0.020294722778728784	0.0014431174187437478	0.043293522562312434	0.06494028384346866	0.08658704512462487	4.2664808023580445	0.17380147289098377	0.7415206475109344	0.009742271510616005	0.04450706961188311	0.3921550506245541	0.005031135202792578	0.011073308317550476	0.07149503946512946
L3hypdh	0.7050950685712098	0.00021370231216258964	0.06882462992351068	7.33447688233034e-05	0.0003030829765915561	0.009092489297746682	0.013638733946620024	0.018184978595493364	0.0010656761816927492	0.031970285450782475	0.04795542817617371	0.06394057090156495	3.5161202178929605	0.0976104258720395	0.3432099918858202	0.016667554733028632	0.08012611090443753	0.7147116726185264	0.00398876089628376	0.010182977589399721	0.07212514452055933
Jkamp	0.2956062760314082	0.00027956327109786235	0.09953595449601862	0.00015480061943807746	0.0009457284698115094	0.028371854094345283	0.042557781141517925	0.05674370818869057	0.001555223137426882	0.04665669412280646	0.06998504118420969	0.09331338824561292	1.644471100396131	0.336718001499545	0.5537230224491428	0.01553640995971789	0.042140974802544626	0.30818662323081203	0.007961387419673671	0.016919623324315347	0.1065019823707321
Pcnx4	0.08549153968711126	0.00031445832610502183	0.018211965213455493	0.0002357993901159155	0.0036782391246654514	0.11034717373996354	0.1655207606099453	0.22069434747992708	0.012947498380992982	0.38842495142978944	0.5826374271446841	0.7768499028595789	3.5200262794688753	0.21302652028620717	0.7498589496312587	0.015005540071597094	0.02269977864343711	0.09964216436183725	0.010793092207350752	0.012432169076561746	0.02882293776867169
Dhrs7	0.31251647012439604	0.0002486107774693774	0.03875779284241584	0.00015856553931728714	0.000795512560891331	0.023865376826739927	0.035798065240109894	0.047730753653479854	0.004091191156369354	0.12273573469108062	0.18410360203662093	0.24547146938216124	5.1428366533714875	0.12401840078056826	0.6378063772268215	0.014312649687365944	0.042439131998561586	0.323703955110518	0.00752302719770208	0.011011228553519506	0.04589324211169376
Six4	0.4414937049491618	0.0003889585534476834	0.06099299081740709	0.00024157977317029259	0.0008810058877112918	0.026430176631338752	0.03964526494700813	0.052860353262677504	0.0039607792622188805	0.11882337786656641	0.17823506679984963	0.23764675573313282	4.495746643088087	0.13815143938333269	0.6210938698454053	0.021918071954637373	0.06165250540006194	0.45899683985430756	0.011481019700837237	0.016970388874403875	0.07186408061007026
Mnat1	1.6362072159718961	0.00015001671393406524	0.5792185881796239	0.00012575025736927972	9.168564499023818e-05	0.0027505693497071456	0.004125854024560718	0.005501138699414291	0.00021710328351942114	0.006513098505582634	0.009769647758373952	0.013026197011165268	2.367909213514681	0.35400075401548203	0.8382416470244042	0.023112824286751897	0.17037147372422257	1.642957968098929	0.011450947463413828	0.06358062039957998	0.5848773497612415
Trmt5	0.3548082749989732	0.00011828393924014876	0.10355918725755468	7.965446727834532e-05	0.0003333742406106257	0.01000122721831877	0.015001840827478158	0.02000245443663754	0.000769168524664474	0.02307505573993422	0.034612583609901326	0.04615011147986844	2.3072224274305797	0.29187365277163946	0.6734174376508122	0.008870860015796426	0.04080360476570402	0.3601310522647799	0.004620042900101087	0.013940369753281008	0.10714363828508022
Slc38a6	0.10667117808307419	0.00013948014239395778	0.00804646735429575	8.577408252064739e-05	0.001307571031842663	0.03922713095527989	0.05884069643291984	0.07845426191055978	0.010659843474646716	0.3197953042394015	0.47969295635910225	0.639590608478803	8.152401066597957	0.07543244106696995	0.6149555130104533	0.007343318188558842	0.01694372421603552	0.1129477844908023	0.00394029838697209	0.0046644804488587075	0.011906301067724882
Tmem30b	0.024339713509299574	8.166762007668606e-05	0.012284530195248049	2.6532022101907956e-05	0.0033553238022083942	0.10065971406625182	0.15098957109937775	0.20131942813250364	0.0021597913538583006	0.06479374061574902	0.09719061092362352	0.12958748123149805	0.643690886833866	0.5047113718308331	0.32487811052892607	0.003918440038543868	0.00610901425438083	0.028014756412750447	0.0013167862965383385	0.0024223940141106627	0.013478471189833906
Snapc1	1.5087089287128448	0.0002290073007121539	0.23190234189644188	0.0001952464889349316	0.00015179024684869565	0.0045537074054608695	0.006830561108191305	0.009107414810921739	0.0008419340975095487	0.025258022925286464	0.037887034387929695	0.05051604585057293	5.546694303414552	0.15370913334110733	0.8525775742859077	0.025392417819175374	0.16117622140333143	1.5190142572448917	0.01110511542103634	0.031976326191716115	0.2406884338985138
Rplp2-ps1	0.19584393391267085	0.00027326595227137717	0.09932112716343877	0.0001995439368336237	0.001395325077534593	0.041859752326037794	0.06278962848905668	0.08371950465207559	0.00200907845624086	0.0602723536872258	0.0904085305308387	0.1205447073744516	1.439864077975801	0.5071442611427895	0.7302188039710815	0.014255407191338682	0.03188136124347906	0.2081409017648828	0.009972688429147454	0.018911589873856945	0.10830060432095184
Wdr89	1.8698558701341577	0.0003631432320362699	0.5315546258549784	0.0002161928658499598	0.00019420921036561776	0.005826276310968533	0.0087394144664528	0.011652552621937066	0.00040671805931934965	0.01220154177958049	0.018302312669370734	0.02440308355916098	2.094226419816358	0.28427572111044075	0.5953377256618319	0.035040004142973716	0.2033270324550479	1.8861973155757898	0.015044225221797974	0.06288414154874603	0.5412833048182265
Sgpp1	0.21327500076044692	5.1198864219111984e-05	0.07539655334874344	3.943082561556465e-05	0.0002400603166642075	0.007201809499926225	0.010802714249889338	0.01440361899985245	0.0005229791530811641	0.015689374592434923	0.023534061888652383	0.031378749184869846	2.1785322970005865	0.35351800764230107	0.7701503972200531	0.004436698897464508	0.023631448965904734	0.21557894965030697	0.0025283526861878437	0.009314042487574753	0.07717094050144385
Mthfd1	0.4583868533196032	0.0005059763656268788	0.0711584914234033	0.0003981130512323854	0.0011038195401169033	0.0331145862035071	0.049671879305260645	0.0662291724070142	0.005594737089963799	0.16784211269891397	0.251763169048371	0.33568422539782794	5.068525140777334	0.1552367632450164	0.7868214372802644	0.027352804986405577	0.06860762178516987	0.48115578977281276	0.018626672219691377	0.025030936447797674	0.08907357872886065
Zbtb25	0.6946565585161885	0.0003285002569156299	0.4042865308160415	0.0002217074351130096	0.0004728959266105805	0.014186877798317414	0.021280316697476123	0.02837375559663483	0.0005483918414632788	0.016451755243898365	0.024677632865847544	0.03290351048779673	1.1596459402680952	0.5819948373907419	0.674907950437164	0.021729077146365232	0.08424816741282219	0.7094390700773918	0.014019699888245848	0.050405487661689584	0.4142633653961269
Hspa2	1.0985988306079217	0.0001624032727730029	0.20668864110730303	0.00012235195160431616	0.0001478276403071859	0.004434829209215577	0.006652243813823365	0.008869658418431153	0.0005919626301127829	0.01775887890338349	0.02663831835507523	0.03551775780676698	4.0044110078648645	0.18813841353984476	0.7533835341811864	0.01829413558086435	0.11716803033557731	1.1059069778827069	0.007572724233267257	0.02617470193292453	0.21219447892949725
Plekhg3	0.02914714770735664	0.00022629180262402968	0.012284530195248049	0.00014827754195100197	0.007763771772663518	0.23291315317990555	0.3493697297698583	0.4658263063598111	0.012070265577462562	0.36210796732387684	0.5431619509858153	0.7242159346477537	1.554690932564806	0.4214659464654058	0.6552492853546104	0.010474602595154902	0.013097845888817	0.03933027882543798	0.006795334689747569	0.007900942407319894	0.018957019583043137
Churc1	0.40753889070716454	0.00020549435351856714	0.1056782186780306	0.00011944761260687155	0.0005042324995339507	0.015126974986018522	0.022690462479027784	0.030253949972037043	0.0011302954771672685	0.03390886431501806	0.05086329647252708	0.06781772863003611	2.2416156796953226	0.2593083042814809	0.5812695607525733	0.013322634815407165	0.050001134979051974	0.41678613661550007	0.0064319247540895255	0.01594296443511228	0.11105336124533982
Fntb	0.3915365514719367	0.000176814927564962	0.1056782186780306	0.00010386296682622786	0.0004515923913112239	0.013547771739336717	0.020321657609005075	0.027095543478673434	0.000982822838286731	0.02948468514860193	0.04422702772290289	0.05896937029720386	2.1763494186273813	0.26990639387496634	0.587410623393596	0.011872037255142659	0.04711032688761697	0.39949322321236	0.00573061569396056	0.015241655374983315	0.11035205218521085
Rab15	0.08120524285575478	8.489195425667021e-05	0.026473262647167865	6.578082083968088e-05	0.0010453999184198506	0.03136199755259552	0.04704299632889328	0.06272399510519104	0.0024848021838637323	0.07454406551591197	0.11181609827386796	0.14908813103182394	2.3768915035114753	0.3260043528740187	0.7748769764540118	0.004632190370107707	0.011940662227125639	0.08502538079730494	0.003224869564257318	0.005607463202502426	0.029433399584953505
Max	1.229390576382998	0.0005556110339770695	0.20647388793930793	0.00045286269790214927	0.0004519402089543733	0.013558206268631199	0.0203373094029468	0.027116412537262397	0.0021933170456656785	0.06579951136997035	0.09869926705495553	0.1315990227399407	4.853113315011788	0.167948162207959	0.8150714622432054	0.03729640229279811	0.14794155416726792	1.2543930729119661	0.022443560284989797	0.04102621019952751	0.22685270934490465
Fut8	0.3887628949022911	0.00013165945565095976	0.09317885931897786	9.598430418741932e-05	0.00033866260740765937	0.01015987822222978	0.015239817333344672	0.02031975644445956	0.0010301081692665674	0.03090324507799702	0.04635486761699553	0.06180649015599404	3.041694437870409	0.23968043386032706	0.7290346425393233	0.0098123044533161	0.0448009649945223	0.3946875704065843	0.005251082281623648	0.013637179620331655	0.09749815300741173
Pals1	1.9222655482173787	0.00012067646228096079	0.44282911451560963	0.00012663124199378784	6.2778247465794e-05	0.00188334742397382	0.00282502113596073	0.00376669484794764	0.0002859596125071946	0.008578788375215838	0.012868182562823757	0.017157576750431676	4.555074791837817	0.23036833538751664	1.0493449973613167	0.024653096284817023	0.19765699562438113	1.927695989020022	0.01012669703487655	0.04998131734128142	0.44852752040533006
Eif2s1	0.3003463106454783	0.0005174044790965933	0.1995017248049361	0.0004112270713584372	0.0017226929739360952	0.051680789218082855	0.07752118382712428	0.10336157843616571	0.0020612707572353907	0.061838122717061725	0.09275718407559258	0.12367624543412345	1.1965398294541691	0.6642389725919532	0.7947883869819882	0.02628666466580148	0.05331783262389453	0.323629512204825	0.020500235459179034	0.038455390691623285	0.21800694301606577
Plekhh1	0.46568180063975423	0.00013827826838202256	0.12198613728888014	0.00010738225479932397	0.0002969372395314906	0.008908117185944718	0.013362175778917077	0.017816234371889436	0.0008802824418075298	0.026408473254225896	0.039612709881338845	0.05281694650845179	2.964540396470462	0.2619516956026528	0.7765663835379981	0.010879340083588557	0.052790702141166435	0.47190432271694527	0.00605206283885838	0.017030815194857593	0.1268183387548497
Pigh	0.35186694695384285	0.00013290675483916637	0.0631120231534954	8.967995439511613e-05	0.00037771878259597026	0.011331563477879107	0.01699734521681866	0.022663126955758214	0.0014209646579860795	0.042628939739582386	0.06394340960937357	0.08525787947916477	3.7619645182061943	0.17936331815154635	0.6747584387538464	0.009499473437300916	0.04116749866314678	0.3578477509216053	0.00466671817931518	0.010346800263129766	0.06714762110127563
Vti1b	0.18765783089810642	0.00017232395010189386	0.1664562283400162	0.00013455828287165815	0.0009182880846334705	0.027548642539004117	0.041322963808506176	0.055097285078008235	0.0008083703698776542	0.024251111096329627	0.03637666664449444	0.048502222192659254	0.8803014907901268	0.8870198890362205	0.7808449306790778	0.009631156063566288	0.026520360844395865	0.19541240865269163	0.007719685012624778	0.022700745563226238	0.17251135106924081
Rdh11	0.056193122780374916	0.0005008392350025304	0.0101654987747719	0.0003473386253703012	0.00891282082613578	0.2673846247840734	0.4010769371761101	0.5347692495681468	0.03416838003387542	1.0250514010162626	1.537577101524394	2.050102802032525	3.833621330486162	0.18090289828708603	0.6935132096201415	0.02309969680291762	0.028157077853151365	0.07873088835548879	0.015731893129411274	0.016646788019140744	0.025795736916435455
Rad51b	0.8538564465513764	0.0001707976746526844	0.21135659392573924	0.00010200310443500152	0.00020003090137986975	0.006000927041396093	0.009001390562094138	0.012001854082792186	0.0004826114129698769	0.014478342389096307	0.02171751358364446	0.028956684778192614	2.412684288480864	0.2475317657662282	0.5972160021641042	0.01622445982488456	0.09307154001450844	0.8615423419107472	0.00670370563883246	0.025725799092148994	0.2159467336253143
Actn1	0.06535417373551894	0.000522775142690703	0.004023233677147883	0.00039526195507759047	0.007999108745622211	0.23997326236866634	0.3599598935529995	0.4799465247373327	0.0982448415369689	2.947345246109067	4.421017869163601	5.894690492218134	12.281973487450935	0.06156047039060522	0.7560840652124217	0.02417842315843682	0.030060298794633525	0.08887905515660058	0.01782702031526305	0.01818911134620636	0.021810021655639455
Dcaf5	0.03170213595144082	0.00012091855229670472	0.004023233677147883	8.340127385290041e-05	0.0038142083701211663	0.11442625110363498	0.17163937665545248	0.22885250220726996	0.020729910451541194	0.6218973135462358	0.9328459703193537	1.2437946270924716	5.434918190083743	0.12690733783081365	0.6897309988317919	0.005758356212866121	0.008611548448495794	0.037143470804792536	0.0037932896601519973	0.004155380691095306	0.007776291000528401
Erh	0.8597062525377257	0.001087483801667581	0.1886915819690734	0.000809559943978492	0.0012649481127507095	0.037948443382521284	0.05692266507378193	0.07589688676504257	0.004290387178539736	0.12871161535619208	0.19306742303428812	0.25742323071238415	3.3917495392044326	0.21948378462071638	0.7444340253501597	0.0575338336004184	0.1349073963288137	0.9086430236127668	0.03831711329872287	0.05529935567593948	0.22512177944810555
Slc39a9	1.0831847003053303	0.00015889832308796343	0.1463402165239543	0.00014357727617276636	0.0001466955017396136	0.0044008650521884084	0.006601297578282613	0.008801730104376817	0.0009811197467325349	0.029433592401976048	0.044150388602964066	0.058867184803952095	6.68813791219062	0.13510181272197033	0.9035795556714868	0.01798227154201166	0.11546889456949139	1.0903351248442887	0.007924379593014029	0.021094999080169916	0.15280119395172878
Smoc1	0.05731934381168553	0.00012248148557469563	0.028377464903839553	9.227778374116334e-05	0.002136826373607677	0.06410479120823032	0.09615718681234546	0.12820958241646063	0.0032517980042917043	0.09755394012875113	0.1463309101931267	0.19510788025750225	1.5217885947380847	0.4950765835189886	0.7534018983210937	0.006084860288978158	0.011243601232029856	0.06283101066254684	0.004436274917390746	0.006990246758736307	0.03252996517219191
Cox16	0.2630806909285155	0.00016789530615133653	0.13448526499805788	0.00012559649113303055	0.00063818939185072	0.0191456817555216	0.0287185226332824	0.0382913635110432	0.0009339052210280755	0.028017156630842265	0.042025734946263396	0.05603431326168453	1.4633668828618305	0.5111939782558969	0.7480643384980701	0.0101860956860953	0.033863357869661694	0.27063597970532566	0.006996694750966953	0.019100368600792166	0.14013710709904426
Synj2bp	0.7735254459734496	0.0001380499376493505	0.20478466683805746	0.00012200949904049215	0.00017846851498934258	0.005354055449680277	0.008031083174520417	0.010708110899360555	0.0005957941135162066	0.017873823405486197	0.026810735108229296	0.035747646810972394	3.338370992506914	0.26474199123513575	0.8838069840378968	0.01394750165395527	0.08356479179156574	0.7797376931676704	0.007538274125202722	0.025968894140627898	0.21027509429487962
Gm20498	0.7735254459734496	0.00013818893835180443	0.20478466683805746	0.00012213234883210714	0.00017864821263623642	0.005359446379087093	0.00803916956863064	0.010718892758174186	0.0005963940109280188	0.017891820327840563	0.026837730491760844	0.035783640655681126	3.338370992506914	0.26474199123513575	0.8838069840378968	0.013953756685565696	0.08357104682317618	0.7797439481992808	0.007543802365825396	0.02597442238125057	0.21028062253550228
Med6	0.6557271838476855	0.00019026179637049684	0.12008178120936719	0.00015745156886100035	0.0002901538948775555	0.008704616846326665	0.013056925269489997	0.01740923369265333	0.001311202809246121	0.03933608427738363	0.05900412641607545	0.07867216855476726	4.518990895502012	0.1831276545601626	0.8275522036720123	0.015119052675149212	0.07413449922144091	0.6642889646843578	0.008286138410838688	0.019093498719681735	0.1271671018081122
Pcnx	0.08759271392377077	9.936215061149749e-05	0.024139402062887328	7.608358636327496e-05	0.0011343654758541823	0.03403096427562547	0.0510464464134382	0.06806192855125094	0.003151842210716903	0.09455526632150708	0.14183289948226063	0.18911053264301417	2.778506819721	0.2755868722585203	0.7657200039958787	0.0053472239167550945	0.013230568169894465	0.09206401070128815	0.0036651554069762468	0.005837701592636106	0.0275631634492347
Sipa1l1	0.26819062346730016	0.00019532885936646307	0.08937045572124687	0.0001629221958002374	0.0007283209861745186	0.02184962958523556	0.03277444437785334	0.04369925917047112	0.0018229983777681956	0.05468995133304587	0.0820349269995688	0.10937990266609174	2.5030150337194494	0.33323482590786246	0.8340917790062632	0.01147170490616384	0.035608861018220854	0.276980422138791	0.008225203368223152	0.01626854438313537	0.09670195453225755
Ldah	1.0003313262749043	0.00016253931293588254	0.1600992869858168	9.818904799173166e-05	0.00016248547722798654	0.004874564316839596	0.007311846475259395	0.009749128633679192	0.0006133009699189368	0.018399029097568104	0.02759854364635216	0.03679805819513621	3.7744971451104044	0.16004625945485926	0.6040941493979654	0.017317582344863757	0.10734740170960515	1.007645595357019	0.006019500029486093	0.020428435858209606	0.16451779414544473
